"User2";"User1";"Correlation";"PartyUser1";"PartyUser2";"User1_UserName";"User2_UserName"
"558460829";"409284332";"0.5280401";"UMP";"UMP";"JFMancel";"CBE16"
"558460829";"1358830140";"0.5036585";"UMP";"UMP";"LamureE";"CBE16"
"558460829";"507623024";"0.5808249";"UMP";"UMP";"patrick_ollier";"CBE16"
"558460829";"375314969";"0.5240208";"UMP";"UMP";"AvecJFC";"CBE16"
"558460829";"49000480";"0.5349514";"UMP";"UMP";"JPeyrat";"CBE16"
"558460829";"113047084";"0.5125763";"ExtremeDroite";"UMP";"LdeDanne,ldedanne";"CBE16"
"558460829";"499590213";"0.5022161";"Droite";"UMP";"Stefpernod";"CBE16"
"558460829";"476961717";"0.5473677";"UMP";"UMP";"NicolasBonleux";"CBE16"
"561127655";"375314969";"0.6292910";"UMP";"UMP";"AvecJFC";"CChantelot,CCHANTELOT"
"561127655";"405780971";"0.6487461";"UMP";"UMP";"MartadeCidrac";"CChantelot,CCHANTELOT"
"561127655";"439503103";"0.5210448";"UMP";"UMP";"LGarnier44";"CChantelot,CCHANTELOT"
"561127655";"1137018775";"0.7026977";"Droite";"UMP";"MichelDANTIN";"CChantelot,CCHANTELOT"
"561127655";"507623024";"0.5458966";"UMP";"UMP";"patrick_ollier";"CChantelot,CCHANTELOT"
"561127655";"412414921";"0.7419837";"Droite";"UMP";"LoicLR_92";"CChantelot,CCHANTELOT"
"561127655";"374184532";"0.6171476";"UMP";"UMP";"BrunoLeMaire";"CChantelot,CCHANTELOT"
"561127655";"1358827794";"0.6020781";"UMP";"UMP";"BasPhilippe";"CChantelot,CCHANTELOT"
"561127655";"493391190";"0.6742175";"UMP";"UMP";"AmandineFRANC14";"CChantelot,CCHANTELOT"
"561127655";"162780631";"0.6154046";"Droite";"UMP";"chjamin";"CChantelot,CCHANTELOT"
"561127655";"1093208600";"0.6094933";"UMP";"UMP";"j_ump75";"CChantelot,CCHANTELOT"
"561127655";"335363786";"0.6569689";"Media";"UMP";"JeudyBruno";"CChantelot,CCHANTELOT"
"561127655";"483986924";"0.5853461";"Droite";"UMP";"PotieLussigny";"CChantelot,CCHANTELOT"
"561127655";"1358847770";"0.5984517";"UMP";"UMP";"CDeroche_Senat";"CChantelot,CCHANTELOT"
"561127655";"156608013";"0.6015847";"UMP";"UMP";"sophieprimas";"CChantelot,CCHANTELOT"
"561127655";"124391791";"0.6310998";"UMP";"UMP";"XavierPERICAT";"CChantelot,CCHANTELOT"
"561127655";"1184256836";"0.5602636";"UMP";"UMP";"PierreGaboriau";"CChantelot,CCHANTELOT"
"561127655";"40851887";"0.7614040";"UMP";"UMP";"merlet75";"CChantelot,CCHANTELOT"
"561127655";"551669623";"0.7378090";"UMP";"UMP";"FrancoisFillon";"CChantelot,CCHANTELOT"
"561127655";"110940366";"0.7032256";"Droite";"UMP";"bretonxavier";"CChantelot,CCHANTELOT"
"561127655";"288670629";"0.7235122";"UMP";"UMP";"DominiqueDord";"CChantelot,CCHANTELOT"
"561127655";"1358830140";"0.6983964";"UMP";"UMP";"LamureE";"CChantelot,CCHANTELOT"
"561127655";"276934698";"0.7510114";"UMP";"UMP";"valerieboyer13";"CChantelot,CCHANTELOT"
"561127655";"111323397";"0.7304537";"UMP";"UMP";"Francoispinte";"CChantelot,CCHANTELOT"
"561127655";"391897991";"0.5235823";"UMP";"UMP";"philippedallier";"CChantelot,CCHANTELOT"
"561127655";"47337348";"0.6650790";"UMP";"UMP";"carolinecayeux";"CChantelot,CCHANTELOT"
"561127655";"44347701";"0.6569697";"UMP";"UMP";"JeunesAvecCope";"CChantelot,CCHANTELOT"
"561127655";"476961717";"0.6704099";"UMP";"UMP";"NicolasBonleux";"CChantelot,CCHANTELOT"
"561127655";"277560508";"0.5035348";"Droite";"UMP";"Maxence49";"CChantelot,CCHANTELOT"
"561127655";"493144540";"0.7334958";"UMP";"UMP";"lemenerdom";"CChantelot,CCHANTELOT"
"561127655";"459093089";"0.5577096";"UMP";"UMP";"DuboisMarianne,duboismarianne";"CChantelot,CCHANTELOT"
"561127655";"231522846";"0.5402978";"Droite";"UMP";"jeunespcd";"CChantelot,CCHANTELOT"
"561127655";"274985153";"0.5667225";"UMP";"UMP";"sdeschiens";"CChantelot,CCHANTELOT"
"561127655";"351575660";"0.6146938";"centre";"UMP";"ColombaniMat";"CChantelot,CCHANTELOT"
"563750397";"520449734";"0.5705476";"FN";"FN";"Marion_M_Le_Pen";"AnnonayPourTous"
"563750397";"2347360369";"0.6214869";"FN";"FN";"Bernard_Monot";"AnnonayPourTous"
"563750397";"528890147";"0.5907724";"ExtremeDroite";"FN";"P_Vardon";"AnnonayPourTous"
"563750397";"358805940";"0.6245940";"FN";"FN";"PartisansMarine";"AnnonayPourTous"
"563750397";"31716693";"0.5286941";"ExtremeDroite";"FN";"pierrecheynet";"AnnonayPourTous"
"563750397";"1358830140";"0.5261246";"UMP";"FN";"LamureE";"AnnonayPourTous"
"563750397";"53077778";"0.5324514";"ExtremeDroite";"FN";"GVZD";"AnnonayPourTous"
"563750397";"499673292";"0.5073982";"UMP";"FN";"Le65avecSarkozy";"AnnonayPourTous"
"563750397";"151043323";"0.5101822";"Media";"FN";"msoudais";"AnnonayPourTous"
"563750397";"50929918";"0.5355792";"UMP";"FN";"elispouchelon";"AnnonayPourTous"
"563750397";"2443718293";"0.6472756";"FN";"FN";"nicolasbayfn";"AnnonayPourTous"
"563750397";"246919889";"0.5513794";"FN";"FN";"JClBlanchard";"AnnonayPourTous"
"563750397";"213031371";"0.5050751";"PS";"FN";"AtaualpaPF";"AnnonayPourTous"
"563750397";"391897991";"0.5677481";"UMP";"FN";"philippedallier";"AnnonayPourTous"
"563750397";"316956459";"0.6064174";"FN";"FN";"louis_aliot";"AnnonayPourTous"
"563750397";"1894416624";"0.5627893";"FN";"FN";"FCoolzaet";"AnnonayPourTous"
"563750397";"476961717";"0.5012923";"UMP";"FN";"NicolasBonleux";"AnnonayPourTous"
"563750397";"113047084";"0.6909003";"ExtremeDroite";"FN";"LdeDanne,ldedanne";"AnnonayPourTous"
"563750397";"419915971";"0.5592110";"FN";"FN";"Frontnat12";"AnnonayPourTous"
"563750397";"15732991";"0.6051264";"Droite";"FN";"fabricerestier";"AnnonayPourTous"
"563750397";"223847367";"0.5938265";"FN";"FN";"Lilian7130";"AnnonayPourTous"
"563750397";"472412809";"0.5042990";"FN";"FN";"f_philippot";"AnnonayPourTous"
"563750397";"3298739747";"0.5177971";"FN";"FN";"jeanmarieverani";"AnnonayPourTous"
"563750397";"1528568274";"0.6313965";"FN";"FN";"Nevers_Patriote";"AnnonayPourTous"
"563750397";"194114947";"0.5413024";"Droite";"FN";"CBeigbeder";"AnnonayPourTous"
"563750397";"301272907";"0.5159824";"Media";"FN";"bif_o";"AnnonayPourTous"
"563750397";"347851279";"0.6392302";"Droite";"FN";"mpf74";"AnnonayPourTous"
"563750397";"50709869";"0.6722879";"Droite";"FN";"Yann_GAUTIER";"AnnonayPourTous"
"563750397";"123117092";"0.5292237";"Droite";"FN";"CharlesAslangul";"AnnonayPourTous"
"563750397";"189815209";"0.5132797";"FN";"FN";"david_rachline";"AnnonayPourTous"
"567092882";"102397481";"0.5829808";"Droite";"centre";"Chantal_Jouanno";"EricHelard"
"567092882";"246506946";"0.5678615";"UMP";"centre";"HubertdeJenlis";"EricHelard"
"567092882";"1103126714";"0.5034935";"centre";"centre";"UDIjeunes51";"EricHelard"
"567092882";"187508945";"0.6565150";"centre";"centre";"Sophie_Auconie";"EricHelard"
"567092882";"1543776073";"0.7265366";"centre";"centre";"UDI_ardeche";"EricHelard"
"567092882";"360071870";"0.5446884";"Droite";"centre";"PascalBlanc_";"EricHelard"
"568099321";"127643327";"0.6569498";"PS";"PS";"luniseMarquis";"pbloche"
"568099321";"29460450";"0.5132857";"PS";"PS";"mdesgayets";"pbloche"
"568099321";"104921164";"0.5822587";"PS";"PS";"VincentGuibert";"pbloche"
"569841223";"507623024";"0.5236125";"UMP";"centre";"patrick_ollier";"G_Dufeigneux"
"569841223";"426201331";"0.5087475";"Gauche";"centre";"ElisabethPochon";"G_Dufeigneux"
"569841223";"405780971";"0.5122774";"UMP";"centre";"MartadeCidrac";"G_Dufeigneux"
"569841223";"1134643441";"0.5191559";"UMP";"centre";"gerard_larcher";"G_Dufeigneux"
"569841223";"133236438";"0.5115605";"Droite";"centre";"MaximeThiebaut";"G_Dufeigneux"
"569841223";"228434982";"0.5299752";"Droite";"centre";"RPFCorse";"G_Dufeigneux"
"569841223";"404109859";"0.5092449";"PCF";"centre";"CyrilCineux";"G_Dufeigneux"
"569841223";"424114935";"0.5570555";"UMP";"centre";"SDecayeux";"G_Dufeigneux"
"569841223";"186799138";"0.5860057";"Droite";"centre";"JeanPierreGrand";"G_Dufeigneux"
"569841223";"472043689";"0.7133606";"Droite";"centre";"GrosseteteF";"G_Dufeigneux"
"57060162";"213031371";"0.5030079";"PS";"UMP";"AtaualpaPF";"ABezardin"
"57060162";"50709869";"0.5407013";"Droite";"UMP";"Yann_GAUTIER";"ABezardin"
"57060162";"380373029";"0.5950841";"UMP";"UMP";"phgosselin";"ABezardin"
"57060162";"399368873";"0.5002368";"UMP";"UMP";"ArnaudVdie";"ABezardin"
"57060162";"49575000";"0.6969260";"Droite";"UMP";"lefret";"ABezardin"
"57060162";"400220155";"0.5563797";"UMP";"UMP";"Marclaffineur";"ABezardin"
"57060162";"29947354";"0.5092366";"Media";"UMP";"lamontagne_fr";"ABezardin"
"57060162";"106851687";"0.5061490";"centre";"UMP";"MarieLaurent29";"ABezardin"
"57060162";"499673292";"0.5552454";"UMP";"UMP";"Le65avecSarkozy";"ABezardin"
"57060162";"232511465";"0.5240037";"UMP";"UMP";"JBLemoyne";"ABezardin"
"57060162";"194114947";"0.5729207";"Droite";"UMP";"CBeigbeder";"ABezardin"
"57060162";"413833741";"0.5169626";"Droite";"UMP";"sophierocher1";"ABezardin"
"57060162";"367802395";"0.5646259";"Media";"UMP";"jwaintraub";"ABezardin"
"57060162";"277560508";"0.6240067";"Droite";"UMP";"Maxence49";"ABezardin"
"57060162";"198828368";"0.5561573";"PS";"UMP";"ideashumanumest";"ABezardin"
"57060162";"125706476";"0.5228534";"PS";"UMP";"lorenzichris";"ABezardin"
"57060162";"246506946";"0.5540429";"UMP";"UMP";"HubertdeJenlis";"ABezardin"
"57060162";"218865347";"0.6291230";"centre";"UMP";"MarioRossiReims";"ABezardin"
"57060162";"359979086";"0.5368747";"UMP";"UMP";"jpraffarin";"ABezardin"
"572189277";"2591532516";"0.5275718";"centre";"UMP";"JuppePdt2017,MorinAvecFillon,TeamHerveMorin,soutienfillon";"PhilippeLERAY56"
"572189277";"39955031";"0.6189446";"UMP";"UMP";"thierry_legac";"PhilippeLERAY56"
"572189277";"50929918";"0.5942176";"UMP";"UMP";"elispouchelon";"PhilippeLERAY56"
"572189277";"424114935";"0.5464014";"UMP";"UMP";"SDecayeux";"PhilippeLERAY56"
"572189277";"499590213";"0.5290360";"Droite";"UMP";"Stefpernod";"PhilippeLERAY56"
"572189277";"378556561";"0.5011626";"PS";"UMP";"BenedicteVogel";"PhilippeLERAY56"
"572189277";"110969851";"0.5900495";"PRG";"UMP";"simoncachia59";"PhilippeLERAY56"
"572189277";"110521463";"0.5064673";"Gauche";"UMP";"PatricePrat";"PhilippeLERAY56"
"572189277";"231783032";"0.6392142";"PS";"UMP";"florianglay";"PhilippeLERAY56"
"57291245";"42372218";"0.5970668";"UMP";"Droite";"mbarbot";"TCheneviere"
"57291245";"352289815";"0.5815205";"PS";"Droite";"AJuppe2017,alainjuppe_2017,AMontebourg2017";"TCheneviere"
"57291245";"1429821811";"0.5178281";"UMP";"Droite";"mhdesesgaulx";"TCheneviere"
"57291245";"406978622";"0.5856713";"UMP";"Droite";"franckriester";"TCheneviere"
"57291245";"359979086";"0.6343167";"UMP";"Droite";"jpraffarin";"TCheneviere"
"57291245";"400220155";"0.6901709";"UMP";"Droite";"Marclaffineur";"TCheneviere"
"57291245";"48844402";"0.5121662";"UMP";"Droite";"armandpayet";"TCheneviere"
"57291245";"139526253";"0.5196824";"Droite";"Droite";"An_Mls,Democratospher";"TCheneviere"
"57291245";"57060162";"0.5120925";"UMP";"Droite";"ABezardin";"TCheneviere"
"57291245";"483087012";"0.5155235";"UMP";"Droite";"HerveMariton";"TCheneviere"
"57291245";"360071870";"0.6055951";"Droite";"Droite";"PascalBlanc_";"TCheneviere"
"57291245";"373380797";"0.5838750";"Droite";"Droite";"JeanLeonetti";"TCheneviere"
"57291245";"1301217397";"0.5669669";"UMP";"Droite";"VMontandon";"TCheneviere"
"57291245";"218865347";"0.6171817";"centre";"Droite";"MarioRossiReims";"TCheneviere"
"57291245";"47118854";"0.6447174";"UMP";"Droite";"KARLOLIVE";"TCheneviere"
"57291245";"258345629";"0.5251184";"UMP";"Droite";"alainjuppe";"TCheneviere"
"57291245";"232511465";"0.5411785";"UMP";"Droite";"JBLemoyne";"TCheneviere"
"57291245";"246506946";"0.6729825";"UMP";"Droite";"HubertdeJenlis";"TCheneviere"
"57291245";"384206154";"0.5789808";"UMP";"Droite";"DidierReault";"TCheneviere"
"57291245";"399368873";"0.5035438";"UMP";"Droite";"ArnaudVdie";"TCheneviere"
"57291245";"296393928";"0.5204808";"centre";"Droite";"brunoDRAPRON";"TCheneviere"
"57291245";"186799138";"0.5856010";"Droite";"Droite";"JeanPierreGrand";"TCheneviere"
"57291245";"380373029";"0.5500387";"UMP";"Droite";"phgosselin";"TCheneviere"
"57291245";"527252713";"0.5218627";"UMP";"Droite";"nflorian33";"TCheneviere"
"57291245";"413833741";"0.5724015";"Droite";"Droite";"sophierocher1";"TCheneviere"
"57291245";"1543776073";"0.5316280";"centre";"Droite";"UDI_ardeche";"TCheneviere"
"57291245";"22245559";"0.5322621";"UMP";"Droite";"benoistapparu";"TCheneviere"
"57291245";"102458467";"0.5395806";"UMP";"Droite";"emorinchartier";"TCheneviere"
"57291245";"49575000";"0.5956747";"Droite";"Droite";"lefret";"TCheneviere"
"57291245";"102397481";"0.5303774";"Droite";"Droite";"Chantal_Jouanno";"TCheneviere"
"57291245";"340959708";"0.6288961";"UMP";"Droite";"MichelGrall";"TCheneviere"
"57315555";"218865347";"0.5982116";"centre";"UMP";"MarioRossiReims";"Dbussereau"
"57315555";"340959708";"0.6166819";"UMP";"UMP";"MichelGrall";"Dbussereau"
"57315555";"117052245";"0.5025567";"centre";"UMP";"philippefolliot";"Dbussereau"
"57315555";"406978622";"0.5391446";"UMP";"UMP";"franckriester";"Dbussereau"
"57315555";"284090153";"0.5488815";"UMP";"UMP";"Republicains31";"Dbussereau"
"57315555";"384206154";"0.7079615";"UMP";"UMP";"DidierReault";"Dbussereau"
"57315555";"22245559";"0.5976371";"UMP";"UMP";"benoistapparu";"Dbussereau"
"57315555";"400220155";"0.6589350";"UMP";"UMP";"Marclaffineur";"Dbussereau"
"57315555";"426820833";"0.5112450";"Droite";"UMP";"AnneBrissaud";"Dbussereau"
"57315555";"246506946";"0.6756739";"UMP";"UMP";"HubertdeJenlis";"Dbussereau"
"57315555";"57060162";"0.5122842";"UMP";"UMP";"ABezardin";"Dbussereau"
"57315555";"1429821811";"0.5469805";"UMP";"UMP";"mhdesesgaulx";"Dbussereau"
"57315555";"359979086";"0.8109067";"UMP";"UMP";"jpraffarin";"Dbussereau"
"57315555";"186799138";"0.5040200";"Droite";"UMP";"JeanPierreGrand";"Dbussereau"
"57315555";"42372218";"0.6097064";"UMP";"UMP";"mbarbot";"Dbussereau"
"57315555";"232511465";"0.5667923";"UMP";"UMP";"JBLemoyne";"Dbussereau"
"57315555";"1149260660";"0.6065232";"UMP";"UMP";"TheveninPatrick";"Dbussereau"
"57315555";"312553436";"0.5033941";"UMP";"UMP";"YannCompan";"Dbussereau"
"57315555";"226717053";"0.5081782";"Droite";"UMP";"AM_CAZALET";"Dbussereau"
"57315555";"413833741";"0.5869472";"Droite";"UMP";"sophierocher1";"Dbussereau"
"57315555";"49575000";"0.5398817";"Droite";"UMP";"lefret";"Dbussereau"
"57315555";"360071870";"0.6219589";"Droite";"UMP";"PascalBlanc_";"Dbussereau"
"57315555";"441101681";"0.5623365";"UMP";"UMP";"TokiaSaifi";"Dbussereau"
"57315555";"139526253";"0.5932637";"Droite";"UMP";"An_Mls,Democratospher";"Dbussereau"
"57315555";"1543776073";"0.5642509";"centre";"UMP";"UDI_ardeche";"Dbussereau"
"57315555";"258345629";"0.5262604";"UMP";"UMP";"alainjuppe";"Dbussereau"
"57315555";"527252713";"0.5809292";"UMP";"UMP";"nflorian33";"Dbussereau"
"57315555";"296393928";"0.5479475";"centre";"UMP";"brunoDRAPRON";"Dbussereau"
"57315555";"380373029";"0.5653712";"UMP";"UMP";"phgosselin";"Dbussereau"
"57315555";"194114947";"0.5599587";"Droite";"UMP";"CBeigbeder";"Dbussereau"
"57315555";"185346000";"0.6812125";"centre";"UMP";"olivierrichefou";"Dbussereau"
"57315555";"459520913";"0.5012277";"FN";"UMP";"Dufour92100";"Dbussereau"
"57315555";"102458467";"0.5474478";"UMP";"UMP";"emorinchartier";"Dbussereau"
"57315555";"116229959";"0.5569345";"UMP";"UMP";"solere92";"Dbussereau"
"57315555";"57291245";"0.5888724";"Droite";"UMP";"TCheneviere";"Dbussereau"
"57315555";"47118854";"0.5938533";"UMP";"UMP";"KARLOLIVE";"Dbussereau"
"575652388";"15719393";"0.6227769";"UMP";"FN";"romeodeamorim";"gonzagmalherbe"
"575652388";"53077778";"0.6184382";"ExtremeDroite";"FN";"GVZD";"gonzagmalherbe"
"575652388";"1528568274";"0.5103948";"FN";"FN";"Nevers_Patriote";"gonzagmalherbe"
"575652388";"358805940";"0.6158312";"FN";"FN";"PartisansMarine";"gonzagmalherbe"
"575652388";"30223767";"0.5491195";"Media";"FN";"lejdc_fr";"gonzagmalherbe"
"576595098";"405919523";"0.5475698";"PS";"centre";"pascalcherki";"jamescheron"
"576595098";"338910451";"0.5382820";"UMP";"centre";"constancelegrip,ConstanceLeGrip";"jamescheron"
"578114675";"406978622";"0.5282138";"UMP";"centre";"franckriester";"jfpoisson78"
"578114675";"47337348";"0.6274527";"UMP";"centre";"carolinecayeux";"jfpoisson78"
"578114675";"405780971";"0.5684258";"UMP";"centre";"MartadeCidrac";"jfpoisson78"
"578114675";"1490528762";"0.5855468";"Droite";"centre";"LePCD95";"jfpoisson78"
"578114675";"194114947";"0.5577690";"Droite";"centre";"CBeigbeder";"jfpoisson78"
"578114675";"103965790";"0.5329160";"UMP";"centre";"CeciliaDurieu";"jfpoisson78"
"578114675";"1585904815";"0.6197386";"Media";"centre";"DelphGirard";"jfpoisson78"
"578114675";"380373029";"0.5395705";"UMP";"centre";"phgosselin";"jfpoisson78"
"578114675";"111323397";"0.6227743";"UMP";"centre";"Francoispinte";"jfpoisson78"
"578114675";"1358830140";"0.5808241";"UMP";"centre";"LamureE";"jfpoisson78"
"578114675";"102397481";"0.5024409";"Droite";"centre";"Chantal_Jouanno";"jfpoisson78"
"578114675";"351575660";"0.7119647";"centre";"centre";"ColombaniMat";"jfpoisson78"
"578114675";"1358827794";"0.5190720";"UMP";"centre";"BasPhilippe";"jfpoisson78"
"578114675";"483986924";"0.8187851";"Droite";"centre";"PotieLussigny";"jfpoisson78"
"578114675";"1093208600";"0.6081932";"UMP";"centre";"j_ump75";"jfpoisson78"
"578114675";"470958998";"0.6034730";"centre";"centre";"GenMasson";"jfpoisson78"
"578114675";"42372218";"0.5855678";"UMP";"centre";"mbarbot";"jfpoisson78"
"578114675";"561127655";"0.6386522";"UMP";"centre";"CChantelot,CCHANTELOT";"jfpoisson78"
"578114675";"49575000";"0.5406205";"Droite";"centre";"lefret";"jfpoisson78"
"578114675";"40851887";"0.6951323";"UMP";"centre";"merlet75";"jfpoisson78"
"578114675";"162780631";"0.6749585";"Droite";"centre";"chjamin";"jfpoisson78"
"578114675";"335363786";"0.5828214";"Media";"centre";"JeudyBruno";"jfpoisson78"
"578114675";"305827361";"0.6017639";"centre";"centre";"FranckMargain";"jfpoisson78"
"578114675";"284090153";"0.6766319";"UMP";"centre";"Republicains31";"jfpoisson78"
"578114675";"399368873";"0.5126838";"UMP";"centre";"ArnaudVdie";"jfpoisson78"
"578114675";"57315555";"0.5469554";"UMP";"centre";"Dbussereau";"jfpoisson78"
"578114675";"391897991";"0.5260225";"UMP";"centre";"philippedallier";"jfpoisson78"
"578114675";"486102872";"0.5114413";"UMP";"centre";"genemachery";"jfpoisson78"
"578114675";"1316528215";"0.5400947";"UMP";"centre";"LArribage";"jfpoisson78"
"578114675";"427227588";"0.5244791";"Droite";"centre";"VincentChriqui";"jfpoisson78"
"578114675";"49973013";"0.5749414";"Droite";"centre";"spagnou";"jfpoisson78"
"578114675";"551669623";"0.6026051";"UMP";"centre";"FrancoisFillon";"jfpoisson78"
"578114675";"400220155";"0.6299149";"UMP";"centre";"Marclaffineur";"jfpoisson78"
"578114675";"139526253";"0.7596870";"Droite";"centre";"An_Mls,Democratospher";"jfpoisson78"
"578114675";"476961717";"0.6200683";"UMP";"centre";"NicolasBonleux";"jfpoisson78"
"578114675";"231522846";"0.7664462";"Droite";"centre";"jeunespcd";"jfpoisson78"
"578114675";"426820833";"0.5231815";"Droite";"centre";"AnneBrissaud";"jfpoisson78"
"578114675";"116229959";"0.7301035";"UMP";"centre";"solere92";"jfpoisson78"
"57975246";"343884304";"0.5395962";"UMP";"UMP";"C_Frassa";"GilAverous"
"57975246";"538945428";"0.5330656";"UMP";"UMP";"DAUBRESSE_MP";"GilAverous"
"57975246";"531550143";"0.5831880";"UMP";"UMP";"DubyMuller";"GilAverous"
"57975246";"327249605";"0.5371927";"UMP";"UMP";"franckproust";"GilAverous"
"57975246";"367926061";"0.5870714";"UMP";"UMP";"DebordValerie";"GilAverous"
"57975246";"147974770";"0.5259228";"UMP";"UMP";"jacky_deromedi";"GilAverous"
"57975246";"267310445";"0.5440342";"UMP";"UMP";"DFasquelle";"GilAverous"
"57975246";"11911322";"0.5658569";"UMP";"UMP";"philippejuvin";"GilAverous"
"57975246";"551342517";"0.5290196";"UMP";"UMP";"NatachaBouchart";"GilAverous"
"57975246";"490126636";"0.5200821";"UMP";"UMP";"NicolasSarkozy";"GilAverous"
"57975246";"499590213";"0.5047355";"Droite";"UMP";"Stefpernod";"GilAverous"
"57975246";"501762650";"0.5470843";"Droite";"UMP";"patricklabaune";"GilAverous"
"57975246";"296733634";"0.5644584";"UMP";"UMP";"CaVautrin";"GilAverous"
"57975246";"218144431";"0.5145611";"UMP";"UMP";"Sylvie_Ramond";"GilAverous"
"57975246";"554183197";"0.6215680";"UMP";"UMP";"VLacroute";"GilAverous"
"57975246";"245290570";"0.5361188";"UMP";"UMP";"arnaudjulien34";"GilAverous"
"57975246";"399368873";"0.6559450";"UMP";"UMP";"ArnaudVdie";"GilAverous"
"57975246";"553627693";"0.5004055";"UMP";"UMP";"danielegiazzi";"GilAverous"
"57975246";"426820833";"0.5151541";"Droite";"UMP";"AnneBrissaud";"GilAverous"
"57975246";"254116862";"0.5207959";"Droite";"UMP";"brunobeschizza";"GilAverous"
"57975246";"126988205";"0.5548559";"UMP";"UMP";"N_Guillerme";"GilAverous"
"57975246";"485852102";"0.6468198";"UMP";"UMP";"AJoyandet";"GilAverous"
"57975246";"476961717";"0.5477479";"UMP";"UMP";"NicolasBonleux";"GilAverous"
"57975246";"497074191";"0.5798728";"Droite";"UMP";"ClaudeGreff";"GilAverous"
"57975246";"409284332";"0.5261164";"UMP";"UMP";"JFMancel";"GilAverous"
"57975246";"507623024";"0.5238498";"UMP";"UMP";"patrick_ollier";"GilAverous"
"596222204";"16697806";"0.5250449";"PS";"FN";"DamienMariller";"fgrolet"
"596222204";"26110930";"0.5329910";"Media";"FN";"LCI";"fgrolet"
"596222204";"21302947";"0.5107815";"PS";"FN";"PierreKanuty";"fgrolet"
"596222204";"152786338";"0.5169682";"Gauche";"FN";"ProgressistesEM,leClubDSK,_Progressistes";"fgrolet"
"596222204";"528890147";"0.5191053";"ExtremeDroite";"FN";"P_Vardon";"fgrolet"
"596222204";"316956459";"0.7057776";"FN";"FN";"louis_aliot";"fgrolet"
"596222204";"311601642";"0.5077709";"Gauche";"FN";"ericcoquerel";"fgrolet"
"596222204";"53077778";"0.6685087";"ExtremeDroite";"FN";"GVZD";"fgrolet"
"596222204";"26454400";"0.5466433";"PS";"FN";"philblet";"fgrolet"
"59800834";"147974770";"0.6789638";"UMP";"UMP";"jacky_deromedi";"brigitte_kuster"
"59800834";"409284332";"0.5772193";"UMP";"UMP";"JFMancel";"brigitte_kuster"
"59800834";"553627693";"0.7744668";"UMP";"UMP";"danielegiazzi";"brigitte_kuster"
"59800834";"343884304";"0.5548643";"UMP";"UMP";"C_Frassa";"brigitte_kuster"
"59800834";"490126636";"0.6405428";"UMP";"UMP";"NicolasSarkozy";"brigitte_kuster"
"59800834";"274985153";"0.5063020";"UMP";"UMP";"sdeschiens";"brigitte_kuster"
"59800834";"554183197";"0.8137626";"UMP";"UMP";"VLacroute";"brigitte_kuster"
"59800834";"538945428";"0.7335652";"UMP";"UMP";"DAUBRESSE_MP";"brigitte_kuster"
"59800834";"327249605";"0.5782589";"UMP";"UMP";"franckproust";"brigitte_kuster"
"59800834";"496907366";"0.6231436";"UMP";"UMP";"C_ATLAN_TAPIERO";"brigitte_kuster"
"59800834";"1004071460";"0.5929080";"UMP";"UMP";"agneslebrun";"brigitte_kuster"
"59800834";"239867102";"0.6040189";"UMP";"UMP";"G_Peltier";"brigitte_kuster"
"59800834";"23458148";"0.5856204";"UMP";"UMP";"LucChatel";"brigitte_kuster"
"59800834";"501762650";"0.6238825";"Droite";"UMP";"patricklabaune";"brigitte_kuster"
"59800834";"267310445";"0.7207333";"UMP";"UMP";"DFasquelle";"brigitte_kuster"
"59800834";"254116862";"0.5887556";"Droite";"UMP";"brunobeschizza";"brigitte_kuster"
"59800834";"499590213";"0.6399542";"Droite";"UMP";"Stefpernod";"brigitte_kuster"
"59800834";"551342517";"0.6403609";"UMP";"UMP";"NatachaBouchart";"brigitte_kuster"
"59800834";"40851887";"0.5292713";"UMP";"UMP";"merlet75";"brigitte_kuster"
"59800834";"11911322";"0.5778909";"UMP";"UMP";"philippejuvin";"brigitte_kuster"
"59800834";"126988205";"0.5260920";"UMP";"UMP";"N_Guillerme";"brigitte_kuster"
"59800834";"218144431";"0.6807205";"UMP";"UMP";"Sylvie_Ramond";"brigitte_kuster"
"59800834";"497074191";"0.6119756";"Droite";"UMP";"ClaudeGreff";"brigitte_kuster"
"59800834";"426820833";"0.6393156";"Droite";"UMP";"AnneBrissaud";"brigitte_kuster"
"59800834";"57975246";"0.5997302";"UMP";"UMP";"GilAverous";"brigitte_kuster"
"59800834";"478377750";"0.6022579";"UMP";"UMP";"CPozmentier";"brigitte_kuster"
"59800834";"335363786";"0.5257470";"Media";"UMP";"JeudyBruno";"brigitte_kuster"
"59800834";"296733634";"0.7042591";"UMP";"UMP";"CaVautrin";"brigitte_kuster"
"59800834";"192130715";"0.5215840";"UMP";"UMP";"lsailliet";"brigitte_kuster"
"59800834";"367926061";"0.7687411";"UMP";"UMP";"DebordValerie";"brigitte_kuster"
"59800834";"245290570";"0.7471101";"UMP";"UMP";"arnaudjulien34";"brigitte_kuster"
"59800834";"531550143";"0.7168982";"UMP";"UMP";"DubyMuller";"brigitte_kuster"
"59800834";"485852102";"0.6825669";"UMP";"UMP";"AJoyandet";"brigitte_kuster"
"59800834";"440072232";"0.5562071";"UMP";"UMP";"PhilippeCochet";"brigitte_kuster"
"59800834";"399368873";"0.6912549";"UMP";"UMP";"ArnaudVdie";"brigitte_kuster"
